Date,Team,Acquired,Player,Injury,Duration,Injury_Description,Injured_Area,Injury_Reason,Next_Appearance,Days_Between,Estimated_Duration_Days,Body_Part_Group,Injury_Reason_Group,Direction,Injury_Combined
2015-04-01,Nuggets,,J.J. Hickson,knee injury (DTD),DTD,knee injury,knee,injury,,,,knee_region,injury,unspecified,knee_region_injury
2011-01-31,Magic,,J.J. Redick,sore left shoulder (DTD),DTD,sore left shoulder,left shoulder,sore,2011-03-11,39.0,7.0,shoulder_region,pain_discomfort,left,shoulder_region_pain_discomfort
2011-03-11,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-16,5.0,5.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-16,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-18,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-18,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-21,3.0,3.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-21,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-23,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-23,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-25,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-25,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-28,3.0,3.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-28,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-03-30,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-03-30,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-01,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-01,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-03,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-03,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-05,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-05,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-06,1.0,1.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-06,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-10,4.0,4.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-10,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-11,1.0,1.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-11,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2011-04-13,2.0,2.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2011-04-13,Magic,,J.J. Redick,lower abdominal strain (DNP),DNP,lower abdominal strain,unknown,strain,2013-02-04,663.0,663.0,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2013-02-04,Magic,,J.J. Redick,sore right shoulder (DNP),DNP,sore right shoulder,right shoulder,sore,2013-02-06,2.0,2.0,shoulder_region,pain_discomfort,right,shoulder_region_pain_discomfort
2013-02-06,Magic,,J.J. Redick,sore right shoulder (DNP),DNP,sore right shoulder,right shoulder,sore,2013-02-08,2.0,2.0,shoulder_region,pain_discomfort,right,shoulder_region_pain_discomfort
2013-02-08,Magic,,J.J. Redick,sore right shoulder (DNP),DNP,sore right shoulder,right shoulder,sore,2013-03-10,30.0,30.0,shoulder_region,pain_discomfort,right,shoulder_region_pain_discomfort
2013-03-10,Bucks,,J.J. Redick,ankle injury (DNP),DNP,ankle injury,ankle,injury,2013-12-01,266.0,266.0,ankle_foot,injury,unspecified,ankle_foot_injury
2013-12-01,Clippers,,J.J. Redick,fractured right hand (DNP),DNP,fractured right hand,right hand,fracture,2013-12-04,3.0,3.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2013-12-04,Clippers,,J.J. Redick,fractured right hand (DNP),DNP,fractured right hand,right hand,fracture,2013-12-05,1.0,1.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2013-12-05,Clippers,,J.J. Redick,fractured right hand (DNP),DNP,fractured right hand,right hand,fracture,2013-12-07,2.0,2.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2013-12-07,Clippers,,J.J. Redick,fractured right hand (DNP),DNP,fractured right hand,right hand,fracture,2013-12-09,2.0,2.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2013-12-09,Clippers,,J.J. Redick,fractured right hand (DNP),DNP,fractured right hand,right hand,fracture,2015-01-28,415.0,415.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2015-01-28,Clippers,,J.J. Redick,back spasms (DTD),DTD,back spasms,back,spasms,2015-02-05,8.0,7.0,spine_torso,muscle_issue,unspecified,spine_torso_muscle_issue
2015-02-05,Clippers,,J.J. Redick,back spasms (DTD),DTD,back spasms,back,spasms,2015-11-12,280.0,7.0,spine_torso,muscle_issue,unspecified,spine_torso_muscle_issue
2015-11-12,Clippers,,J.J. Redick,lower back spasms (DTD),DTD,lower back spasms,lower lower back,spasms,2015-12-03,21.0,7.0,spine_torso,muscle_issue,lower,spine_torso_muscle_issue
2015-12-03,Clippers,,J.J. Redick,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2016-12-26,389.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2016-12-26,Clippers,,J.J. Redick,sore left hamstring (DTD),DTD,sore left hamstring,left hamstring,sore,2017-10-28,306.0,7.0,upper_leg,pain_discomfort,left,upper_leg_pain_discomfort
2017-10-28,76ers,,J.J. Redick,tightness in lower back (DTD),DTD,tightness in lower back,lower lower back,unknown,2018-01-16,80.0,7.0,spine_torso,other,lower,spine_torso_other
2018-01-16,76ers,,J.J. Redick,left fibula injury (DTD),DTD,left fibula injury,left fibula,injury,2018-04-11,85.0,7.0,lower_leg,injury,left,lower_leg_injury
2018-04-11,76ers,,J.J. Redick,tightness in lower back (DTD),DTD,tightness in lower back,lower lower back,unknown,2019-04-08,362.0,7.0,spine_torso,other,lower,spine_torso_other
2019-04-08,76ers,,J.J. Redick,back injury (DTD),DTD,back injury,back,injury,2019-11-16,222.0,7.0,spine_torso,injury,unspecified,spine_torso_injury
2019-11-16,Pelicans,,J.J. Redick,toe injury (DTD),DTD,toe injury,toe,injury,2019-12-16,30.0,7.0,ankle_foot,injury,unspecified,ankle_foot_injury
2019-12-16,Pelicans,,J.J. Redick,left groin injury (DTD),DTD,left groin injury,left groin,injury,2020-01-11,26.0,7.0,hip_pelvis,injury,left,hip_pelvis_injury
2020-01-11,Pelicans,,J.J. Redick,strained left hamstring (DTD),DTD,strained left hamstring,left hamstring,strain,2020-03-01,50.0,7.0,upper_leg,strain_sprain_tear,left,upper_leg_strain_sprain_tear
2020-03-01,Pelicans,,J.J. Redick,strained left hamstring (DTD),DTD,strained left hamstring,left hamstring,strain,2021-02-27,363.0,7.0,upper_leg,strain_sprain_tear,left,upper_leg_strain_sprain_tear
2021-02-27,Pelicans,,J.J. Redick,right hamstring injury (DTD),DTD,right hamstring injury,right hamstring,injury,2021-03-04,5.0,5.0,upper_leg,injury,right,upper_leg_injury
2021-03-04,Pelicans,,J.J. Redick,right heel injury (DTD),DTD,right heel injury,right heel,injury,2021-04-26,53.0,7.0,ankle_foot,injury,right,ankle_foot_injury
2021-04-26,Mavericks,,J.J. Redick,right heel injury (DTD),DTD,right heel injury,right heel,injury,2021-05-07,11.0,7.0,ankle_foot,injury,right,ankle_foot_injury
2021-05-07,Mavericks,,J.J. Redick,right heel injury (DTD),DTD,right heel injury,right heel,injury,,,,ankle_foot,injury,right,ankle_foot_injury
2014-02-12,Knicks,,J.R. Smith,fractured left cheekbone (DNP),DNP,fractured left cheekbone,left cheekbone,fracture,2014-12-10,301.0,301.0,head_region,bone_injury,left,head_region_bone_injury
2014-12-10,Knicks,,J.R. Smith,sore left heel (DTD),DTD,sore left heel,left heel,sore,2015-11-03,328.0,7.0,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2015-11-03,Cavaliers,,J.R. Smith,bruised right knee (DTD),DTD,bruised right knee,right knee,bruise,2016-12-05,398.0,7.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2016-12-05,Cavaliers,,J.R. Smith,bruised / hyperextended (CBC) left knee (DTD),CBC,bruised / hyperextended left knee,left knee,hyperextended,2016-12-21,16.0,16.0,knee_region,other,left,knee_region_other
2016-12-21,Cavaliers,,J.R. Smith,fractured right thumb (out indefinitely),out indefinitely,fractured right thumb,right thumb,fracture,2017-12-21,365.0,365.0,wrist_hand,bone_injury,right,wrist_hand_bone_injury
2017-12-21,Cavaliers,,J.R. Smith,sore left knee (DTD),DTD,sore left knee,left knee,sore,2018-10-17,300.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2018-10-17,Cavaliers,,J.R. Smith,sore right elbow (DTD),DTD,sore right elbow,right elbow,sore,,,,arm_elbow,pain_discomfort,right,arm_elbow_pain_discomfort
2024-03-23,Hornets,,J.T. Thor,left shoulder inflammation (DTD),DTD,left shoulder inflammation,left shoulder,inflammation,,,,shoulder_region,inflammation,left,shoulder_region_inflammation
2019-11-30,Grizzlies,,Ja Morant,back spasms (out indefinitely),out indefinitely,back spasms,back,spasms,2019-12-12,12.0,14.0,spine_torso,muscle_issue,unspecified,spine_torso_muscle_issue
2019-12-12,Grizzlies,,Ja Morant,back injury (DTD),DTD,back injury,back,injury,2022-12-05,1089.0,7.0,spine_torso,injury,unspecified,spine_torso_injury
2022-12-05,Grizzlies,,Ja Morant,sore left ankle (DTD),DTD,sore left ankle,left ankle,sore,2024-11-25,721.0,7.0,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2024-11-25,Grizzlies,,Ja Morant,bruised left knee (DTD),DTD,bruised left knee,left knee,bruise,,,,knee_region,bruise_contusion,left,knee_region_bruise_contusion
2024-10-21,Raptors,,Ja'Kobe Walter,shoulder injury (out indefinitely),out indefinitely,shoulder injury,shoulder,injury,,,,shoulder_region,injury,unspecified,shoulder_region_injury
2017-01-04,Grizzlies,,JaMychal Green,fractured facial bone (DTD),DTD,fractured facial bone,facial,fracture,2017-01-25,21.0,7.0,head_region,bone_injury,unspecified,head_region_bone_injury
2017-01-25,Grizzlies,,JaMychal Green,sore left knee (DTD),DTD,sore left knee,left knee,sore,2017-03-29,63.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2017-03-29,Grizzlies,,JaMychal Green,sore left shoulder (DTD),DTD,sore left shoulder,left shoulder,sore,2017-10-19,204.0,7.0,shoulder_region,pain_discomfort,left,shoulder_region_pain_discomfort
2017-10-19,Grizzlies,,JaMychal Green,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,2018-01-21,94.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2018-01-21,Grizzlies,,JaMychal Green,right ankle injury (DTD),DTD,right ankle injury,right ankle,injury,2018-04-01,70.0,7.0,ankle_foot,injury,right,ankle_foot_injury
2018-04-01,Grizzlies,,JaMychal Green,sore left knee (out for season),out for season,sore left knee,left knee,sore,2018-10-20,202.0,202.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2018-10-20,Grizzlies,,JaMychal Green,fractured jaw (out indefinitely),out indefinitely,fractured jaw,jaw,fracture,2018-11-02,13.0,14.0,head_region,bone_injury,unspecified,head_region_bone_injury
2018-11-02,Grizzlies,,JaMychal Green,fractured jaw (out indefinitely),out indefinitely,fractured jaw,jaw,fracture,2019-01-28,87.0,87.0,head_region,bone_injury,unspecified,head_region_bone_injury
2019-01-28,Grizzlies,,JaMychal Green,sore left knee (DTD),DTD,sore left knee,left knee,sore,2019-02-05,8.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2019-02-05,Grizzlies,,JaMychal Green,sore left knee (DTD),DTD,sore left knee,left knee,sore,2019-12-03,301.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2019-12-03,Clippers,,JaMychal Green,tailbone injury (DTD),DTD,tailbone injury,unknown,injury,2021-02-19,444.0,7.0,other,injury,unspecified,other_injury
2021-02-19,Nuggets,,JaMychal Green,sprained left shoulder (DTD),DTD,sprained left shoulder,left shoulder,sprain,,,,shoulder_region,strain_sprain_tear,left,shoulder_region_strain_sprain_tear
2013-01-30,Nuggets,,JaVale McGee,left tibia injury (DNP),DNP,left tibia injury,left tibia,injury,2013-11-10,284.0,284.0,lower_leg,injury,left,lower_leg_injury
2013-11-10,Nuggets,,JaVale McGee,stress fracture in left tibia (out indefinitely),out indefinitely,stress fracture in left tibia,left tibia,fracture,2014-12-07,392.0,392.0,lower_leg,bone_injury,left,lower_leg_bone_injury
2014-12-07,Nuggets,,JaVale McGee,strained left lower leg (DTD),DTD,strained left lower leg,left leg,strain,2015-01-24,48.0,7.0,other,strain_sprain_tear,left,other_strain_sprain_tear
2015-01-24,Nuggets,,JaVale McGee,tibia injury (DTD),DTD,tibia injury,tibia,injury,2020-09-10,2056.0,7.0,lower_leg,injury,unspecified,lower_leg_injury
2020-09-10,Lakers,,JaVale McGee,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,,,,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2014-12-16,Bucks,,Jabari Parker,torn ACL in left knee (out for season),out for season,torn ACL in left knee,left knee,torn,2015-10-26,314.0,314.0,knee_region,strain_sprain_tear,left,knee_region_strain_sprain_tear
2015-10-26,Bucks,,Jabari Parker,sore left knee (DTD),DTD,sore left knee,left knee,sore,2015-11-16,21.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2015-11-16,Bucks,,Jabari Parker,sprained right foot (DTD),DTD,sprained right foot,right foot,sprain,2017-02-08,450.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2017-02-08,Bucks,,Jabari Parker,torn ACL in left knee (out for season),out for season,torn ACL in left knee,left knee,torn,2019-01-23,714.0,714.0,knee_region,strain_sprain_tear,left,knee_region_strain_sprain_tear
2019-01-23,Bulls,,Jabari Parker,right knee injury (DTD),DTD,right knee injury,right knee,injury,2019-04-04,71.0,7.0,knee_region,injury,right,knee_region_injury
2019-04-04,Wizards,,Jabari Parker,sprained left knee (out for season),out for season,sprained left knee,left knee,sprain,2020-12-22,628.0,628.0,knee_region,strain_sprain_tear,left,knee_region_strain_sprain_tear
2020-12-22,Kings,,Jabari Parker,back injury (DTD),DTD,back injury,back,injury,,,,spine_torso,injury,unspecified,spine_torso_injury
2024-01-24,Rockets,,Jabari Smith Jr.,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,,,,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2023-01-25,Nuggets,,Jack White,strained left adductor (DTD),DTD,strained left adductor,unknown,strain,,,,other,strain_sprain_tear,unspecified,other_strain_sprain_tear
2019-02-10,Warriors,,Jacob Evans,pelvic injury (DTD),DTD,pelvic injury,unknown,injury,,,,other,injury,unspecified,other_injury
2023-10-25,Mavericks,,Jaden Hardy,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,,,,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2022-11-25,Pistons,,Jaden Ivey,sore right knee (DTD),DTD,sore right knee,right knee,sore,2024-03-27,488.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2024-03-27,Pistons,,Jaden Ivey,sore left knee (DTD),DTD,sore left knee,left knee,sore,2024-12-16,264.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2024-12-16,Pistons,,Jaden Ivey,left knee injury (DTD),DTD,left knee injury,left knee,injury,,,,knee_region,injury,left,knee_region_injury
2022-02-17,76ers,,Jaden Springer,sore left knee (DTD),DTD,sore left knee,left knee,sore,2022-11-22,278.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2022-11-22,76ers,,Jaden Springer,right quadriceps injury (DTD),DTD,right quadriceps injury,right quadriceps,injury,,,,upper_leg,injury,right,upper_leg_injury
2015-04-15,Celtics,,Jae Crowder,sore right ankle (DTD),DTD,sore right ankle,right ankle,sore,2016-03-14,334.0,7.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2016-03-14,Celtics,,Jae Crowder,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2016-11-02,233.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2016-11-02,Celtics,,Jae Crowder,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,2018-12-28,786.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2018-12-28,Jazz,,Jae Crowder,left thumb injury (DTD),DTD,left thumb injury,left thumb,injury,2019-12-14,351.0,7.0,wrist_hand,injury,left,wrist_hand_injury
2019-12-14,Grizzlies,,Jae Crowder,sore left ankle (DTD),DTD,sore left ankle,left ankle,sore,2020-01-14,31.0,7.0,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2020-01-14,Grizzlies,,Jae Crowder,right hip injury (DTD),DTD,right hip injury,right hip,injury,2020-03-07,53.0,7.0,hip_pelvis,injury,right,hip_pelvis_injury
2020-03-07,Heat,,Jae Crowder,concussion (DTD),DTD,concussion,unknown,concussion,2020-08-14,160.0,7.0,other,impact_injury,unspecified,other_impact_injury
2020-08-14,Heat,,Jae Crowder,bruised / sore right knee (DTD),DTD,bruised / sore right knee,right knee,bruise,2021-02-05,175.0,7.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2021-02-05,Suns,,Jae Crowder,sore right foot / sore left knee (DTD),DTD,sore right foot / sore left knee,left knee,sore,2021-04-22,76.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2021-04-22,Suns,,Jae Crowder,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2021-05-16,24.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2021-05-16,Suns,,Jae Crowder,right ankle injury (DTD),DTD,right ankle injury,right ankle,injury,2022-01-23,252.0,7.0,ankle_foot,injury,right,ankle_foot_injury
2022-01-23,Suns,,Jae Crowder,left wrist injury (DTD),DTD,left wrist injury,left wrist,injury,2022-03-16,52.0,7.0,wrist_hand,injury,left,wrist_hand_injury
2022-03-16,Suns,,Jae Crowder,left groin injury (DTD),DTD,left groin injury,left groin,injury,2022-04-03,18.0,7.0,hip_pelvis,injury,left,hip_pelvis_injury
2022-04-03,Suns,,Jae Crowder,sore right ankle (DTD),DTD,sore right ankle,right ankle,sore,2022-04-06,3.0,3.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2022-04-06,Suns,,Jae Crowder,sore right ankle (DTD),DTD,sore right ankle,right ankle,sore,2022-04-10,4.0,4.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2022-04-10,Suns,,Jae Crowder,sore right ankle (DTD),DTD,sore right ankle,right ankle,sore,,,,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2021-05-07,Rockets,,Jae'Sean Tate,bruised left knee (DTD),DTD,bruised left knee,left knee,bruise,2022-10-31,542.0,7.0,knee_region,bruise_contusion,left,knee_region_bruise_contusion
2022-10-31,Rockets,,Jae'Sean Tate,right ankle injury (DTD),DTD,right ankle injury,right ankle,injury,,,,ankle_foot,injury,right,ankle_foot_injury
2015-12-26,76ers,,Jahlil Okafor,sore right knee (DTD),DTD,sore right knee,right knee,sore,2016-02-29,65.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2016-02-29,76ers,,Jahlil Okafor,bruised right shin (DTD),DTD,bruised right shin,right shin,bruise,2016-12-30,305.0,7.0,lower_leg,bruise_contusion,right,lower_leg_bruise_contusion
2016-12-30,76ers,,Jahlil Okafor,tightness in left hamstring (DTD),DTD,tightness in left hamstring,left hamstring,unknown,2017-01-24,25.0,7.0,upper_leg,other,left,upper_leg_other
